Frequency_Hz,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Ch_11,Ch_12,Ch_13,Ch_14,Ch_15,Ch_16,Ch_17,Ch_18,Ch_19,Ch_20,Ch_21,Ch_22,Ch_23,Ch_24,Ch_25,Ch_26,Ch_27,Ch_28,Ch_29,Ch_30,Ch_31,Ch_32,Ch_33,Ch_34,Ch_35,Ch_36,Ch_37,Ch_38,Ch_39,Ch_40,Ch_41,Ch_42,Ch_43,Ch_44,Ch_45,Ch_46,Ch_47,Ch_48,Ch_49,Ch_50,Ch_51,Ch_52,Ch_53,Ch_54,Ch_55,Ch_56,Ch_57,Ch_58,Ch_59,Ch_60,Ch_61,Ch_62,Ch_63,Ch_64,Ch_65
0,0.00457058929319452,0.00694494731832633,0.00611310177186221,0.0131733734698926,2.13294484237548e-05,0.000642619253177348,0.0124032752371635,0.000500660262392264,0.0119520225989286,0.00584485234455369,0.0117512301453047,0.000426283066475978,0.000206707820700726,0.000338013065810052,0.0101230421618515,0.000166803635630238,0.023131557936597,0.0224467785728926,0.000420962383112419,0.00838286189488045,0.00542851189813719,0.00486635974928831,0.0045080066925648,0.00513595270938266,0.00326961903589527,0.00699782613464948,0.001054107029241,0.000195049550836587,0.00221378516576886,0.000299555543249506,0.000152314892424506,1.16668483667616e-05,0.0128901687722615,0.0182613778166254,3.20702400470958e-05,0.000216164971451187,0.0126527729767646,0.00445304009700011,0.0122191931419297,0.0146245342171243,0.00101213776532154,0.00290113279169374,0.00294445105865644,0.00232468357387088,0.0225057050739992,0.000629465918614314,0.00508985645949069,0.0041857118397742,0.000599902321169328,0.000653530977716007,0.0094121696504672,9.52700871553236e-05,0.00477018836950497,0.00320077414575658,0.0026830622739493,0.00013789679702859,0.000334535081746614,0.00104592870127803,0.0241260217288129,0.000662971741284913,0.0108378310034375,0.00202016813814478,0.00469902375674271,0.0118407718265948,0.009298026844801
0.25,0.0212566065832939,0.0319271729863758,0.0285056010961574,0.0625579548995068,0.000593958464897744,0.00464205857021963,0.0567701890221983,0.00337365424193741,0.0581139924237927,0.0324147487894118,0.0543888995639569,0.00229257850268578,0.00105019500424907,0.00114106482884053,0.0473589101931782,0.00324133017245564,0.104477053709306,0.105549477162865,0.00336781354381928,0.0391264463165777,0.0269279125171808,0.0284321943702466,0.0211762179793073,0.0229220640767283,0.0146725395982161,0.0314676369245906,0.00496433476832187,0.000755147224831551,0.0105412860165348,0.00158886751701024,0.000817490497348657,0.000226410435646657,0.0608116263241984,0.0883264197829002,0.00134897939594735,0.00347387919250537,0.057619474368519,0.0208904108266714,0.0558980001032272,0.067233939455572,0.00497239507776083,0.0162465319370094,0.0138944752651242,0.0100330921219588,0.103726892350627,0.00745232224897391,0.0240586461054587,0.0196065951737025,0.00254412646255868,0.00287730625241143,0.0432565371344128,0.00131913949677309,0.0242026799040458,0.0148054152022051,0.0122109765434231,0.000312202455856833,0.00204449215850226,0.00651871863376545,0.111714354067141,0.00723757540937732,0.0515261080692873,0.0122897050135321,0.0212276161637127,0.05857336402022,0.0482001970825503
0.5,0.0358275455937084,0.0493686772098948,0.0505991294650921,0.107252243727608,0.00288488506881097,0.0115284855591989,0.0928020892430084,0.0127248890330485,0.113470488789239,0.0835906951820657,0.0893339651849261,0.00530746856787372,0.00125956356586194,0.000541530707074329,0.0833092909183609,0.018603541225146,0.155786776902096,0.180035685710655,0.00755065257653532,0.0656014142465645,0.0540529893431406,0.06658869566847,0.0345353672096651,0.0298630888154358,0.0227224805257115,0.0449347958618529,0.00955494560796988,0.000566554997804228,0.016721365285244,0.00307503061337921,0.00244439299707955,0.00131578056326029,0.107442048884638,0.159149426472754,0.00549568753873455,0.0120420668060282,0.0905500983063695,0.0359343393489798,0.0871292389811455,0.105478211417688,0.0112174862859255,0.0373204396025997,0.0231974439966406,0.0116308422125311,0.170101542461209,0.0375652717021351,0.0424349906314267,0.0314145528088258,0.00321278097527448,0.00347609796440236,0.0722536774024278,0.00883548591114043,0.0471935542906033,0.0230069176166929,0.0181819639550133,0.000293434510489039,0.00490684295411154,0.0157967322225797,0.191114841049717,0.0347611276868528,0.0930060605824576,0.0332582981255304,0.0291756589790868,0.115753570333417,0.0969412682262581
0.75,0.121695642147284,0.291806438269311,0.242795781811497,0.574368866932496,0.0759155766187883,0.0452545629664847,0.331830046425206,0.157502728084072,0.651490163525089,0.581734295037002,0.212900373169862,0.0675347964434634,0.011060605244263,0.0442925517271149,0.310563858013116,0.216157911255834,0.762382936115348,0.913386637170219,0.0855383415369244,0.374250921240435,0.28203895274864,0.393530268231855,0.20837859037209,0.117308012021287,0.0785371767238291,0.0440506444812073,0.0381686829141746,0.0235038765849197,0.0506567284655322,0.0589306708639747,0.00811832687950921,0.0348553083368529,0.551251065733768,0.838712282487115,0.111383651206792,0.120162267762433,0.418048178936133,0.245446464451915,0.394125702643597,0.547915246434221,0.0955375682464694,0.24141931939114,0.110867895950169,0.0465720027421749,0.739296983131778,0.405920833981177,0.140687398721261,0.168359788777119,0.0424528302568472,0.00511504417501652,0.24022836537688,0.147288360870015,0.155639876822993,0.145772284148327,0.0527000529253361,0.0222019251981303,0.0185309704423522,0.139521816533211,0.719629518331253,0.315916922461983,0.429182088829368,0.250108827334386,0.165426873952714,0.654368240704023,0.487078152106227
1,1.56613826389612,0.954886795605102,0.719109602493581,0.559231759517598,0.0490095706858566,0.460477374797544,0.624067027557584,0.607141868400254,0.558598874975883,0.251445273809963,1.52235301507274,0.766483841859517,0.311352755774307,0.0719651780505253,0.786639203521407,0.48631801825252,1.11523878332922,0.583203916484703,0.948081304758815,0.793218721943793,0.048641888705935,0.633831805198876,0.693731694436373,0.669709594541102,0.550418478878763,0.105380648262173,0.152292425082423,0.119175515931289,0.733133620880871,0.641479135436449,0.102796718266941,0.176510859205142,0.487549513350134,0.553110559840173,0.225479053142761,0.708485739549604,0.786996441363463,0.658704523580848,0.844289737762529,0.949677520400365,0.055616332632518,0.19250346680761,0.319072819267009,0.356974206334826,1.41020927304182,0.540473124908414,1.12631892110121,1.20722305974119,0.111082140715041,0.0117336113669418,0.683184169006863,0.65016038457223,1.77929543536152,0.994955884444006,0.635370821614829,0.143841755776621,0.0768011527867135,0.0311845226521095,1.4794163902696,0.448417787388684,0.362698486952515,0.0378142313458558,1.08969014508688,0.64891484325047,0.262722571162093
1.25,0.498482374368468,0.684226828907919,0.233163404179938,0.718479639161784,0.0275030554610576,1.07022539338458,0.299900398003469,1.06722497932753,0.453297213858164,0.227035528783617,4.79571639380775,0.150990178436416,2.00136887331247,0.767821158847297,0.827543796559769,0.837491811051832,0.844037444855105,0.874876633124541,1.30246588554391,0.566003419012024,0.409196257491313,0.876065880672591,0.958404138622702,1.20883880420206,1.83778441547708,0.369322386578364,0.322981445207825,1.31255115514912,3.44429085961918,0.19513313418224,1.75141210843864,1.2115921650382,0.329760362738452,0.873843060773661,0.671380993375684,1.07474810104121,0.496137221624435,0.624348159919815,0.38594433600268,0.73151914183046,0.176665168035494,0.566601333873662,0.0298087330232702,1.40725136343995,0.703011048848281,0.330170222925147,2.28784737243469,0.311467457049325,1.5817307404175,0.908458367181478,0.295984130806274,0.725738328663275,4.11234851802103,0.427835684272098,2.69935567311677,0.0354743285060839,2.16138783658861,0.0612219735698587,0.727699718402535,0.195115749924864,0.60899651367108,0.0124552894497967,0.983743758915973,0.273384649550095,1.48141746114704
1.5,2.46671068299764,0.271730712049661,1.92393442040541,1.01324207087734,0.828846240351006,0.176249228092266,0.855404760988533,1.45411291190596,5.46869347516257,4.03315411137666,3.43288431804274,0.0988857433612254,0.736946245969837,0.161738266983052,2.65007551295019,2.48013368080334,1.80003531476701,2.47589572177588,0.985746773108126,0.812466475791574,1.5060566742289,1.15739438008686,0.0129940624866126,0.00250946441210873,1.35594279529055,0.370394546016958,0.155731289260782,0.534214179999908,1.05843406262112,0.13874838195038,0.164269295809268,0.416358266533841,2.74898351988517,1.55008906187051,0.72298366050528,0.649233981977001,0.739256677839193,0.672662105373693,3.17140541359696,0.925163122414993,1.47791118957732,0.560905696002268,0.0978091017272586,0.188675760301025,4.08809636107074,3.72645441027337,2.19641470241542,0.653464333335523,0.720237148007868,0.0657702538019642,1.39190234773017,2.39419231823968,2.97775887575351,0.0759647838714651,1.26518377045218,0.103055922649462,0.218774206066165,0.97486065072157,6.1133057450367,3.38053270099806,3.86976969109038,1.82623226184484,0.0304930855387941,3.57419672406162,1.38961337550976
1.75,3.32171557689642,2.75454687686056,1.28986492481389,2.48093678680473,0.392021075060781,0.00874698115238115,3.10384252644105,2.57294986468144,5.07039860363802,3.00783734556462,2.16860969664281,2.42090303577559,1.12088250434997,1.01125464048517,2.1682367625547,1.02714184701059,3.41526616574011,2.11931167122386,0.336775759798118,3.46752861885723,0.544260311252779,0.487478049769754,1.47072370565667,1.09879415138282,0.925436754145137,1.65720523840547,0.434935326012908,0.159704110972102,2.57979021517293,2.70090594511565,0.291151104551112,0.20288494247624,1.45527603544312,2.80328035060581,0.285571787985382,0.167291996850094,2.93185617870885,3.0785031653256,1.92429983999223,3.25639590684217,0.407988505211853,0.803728828114848,1.26160350105455,1.06024348560226,6.52510287144581,4.80019411102914,1.37209500206272,1.56692410267006,0.737543156589209,0.381355331401189,2.40081607478966,2.14994173385784,1.77643510129003,2.53100405761882,1.32571086881313,1.83414531643233,0.320005850729602,0.52846715467853,5.4282682028628,2.16498617768062,0.532927522007697,0.0825015923427689,0.883525605715852,6.14685287851511,0.966101289976528
2,0.567564109457711,1.15624414610737,0.531447832033938,0.869055809045203,0.139687100044796,0.0111116873384329,0.449983923556113,0.195496138738039,0.320901501417022,0.358749517362911,0.743859018697236,0.72296989212926,0.154827310408328,0.192847898566068,1.49083885997933,0.435762131433644,0.420633172273259,0.185901280452077,0.464270166050067,0.367649322651689,0.663192424922595,0.377532573301259,0.090956218042192,0.0361133687936509,0.189686804140688,0.18246932389666,0.316161785066749,0.0994720992997073,0.649708456731842,0.343218736077446,1.05868780565838,0.183863894600548,0.42370898618144,0.60606089216256,0.0724708547213177,0.0875698910402619,0.406517297329452,0.133524032839545,0.770248809962846,0.795588289759735,0.447260729491767,0.444892717083044,0.121454462056319,0.0173081016812562,0.459608307629515,0.587801835747556,0.624343349588201,0.909153126394952,0.0923189603278172,0.0866886199136298,0.90612642728527,0.652780360369331,1.28698033342249,1.11697527192383,0.107278178980131,0.296312127365133,0.428263792933154,0.0133982313925771,1.70315452520353,0.603535135609792,0.920113063601187,0.078708721680185,0.026926453582683,0.45986585433192,0.689266511644786
2.25,0.702291991872289,1.2191182549259,1.04687808521068,1.15203464905822,0.0405540463445353,0.432463085504707,0.524161051709852,0.687242755735953,1.68266447439088,0.916590413736551,4.03791154727224,0.871534880087115,2.06475300358448,0.146648674138601,1.54693181564997,1.02573060257465,0.862309222710395,0.778798855949032,0.643766732913839,0.85995875294715,0.670161633065758,0.492634122706097,0.304403385426038,0.782624142571212,1.75656701995982,0.792490758460154,0.766347662090852,0.484999657434937,2.10189800380869,0.189796564453145,1.46200170492775,0.0446021816068981,0.983516142326194,0.902706054756092,0.300930238626445,0.608933855643001,0.532139345914008,0.950535017573436,1.5450841380179,1.22968587875498,0.517555097071377,0.378259048691494,0.217903331187076,0.761117951861195,0.772073317112789,1.1899093457347,2.71929736833851,1.22294671391922,0.697206510749136,0.297840771606716,0.98107797685248,1.38366747091956,2.61004935161668,0.946108765429644,2.1406061974252,0.564149816358504,1.15648785359336,0.468969098545465,2.11604350195239,1.42604560039306,1.4250614530037,0.682089676412456,0.709047625203334,0.642673387067278,0.746232258631254
