Frequency_Hz,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Ch_11,Ch_12,Ch_13,Ch_14,Ch_15,Ch_16,Ch_17,Ch_18,Ch_19,Ch_20,Ch_21,Ch_22,Ch_23,Ch_24,Ch_25,Ch_26,Ch_27,Ch_28,Ch_29,Ch_30,Ch_31,Ch_32,Ch_33,Ch_34,Ch_35,Ch_36,Ch_37,Ch_38,Ch_39,Ch_40,Ch_41,Ch_42,Ch_43,Ch_44,Ch_45,Ch_46,Ch_47,Ch_48,Ch_49,Ch_50,Ch_51,Ch_52,Ch_53,Ch_54,Ch_55,Ch_56,Ch_57,Ch_58,Ch_59,Ch_60,Ch_61,Ch_62,Ch_63,Ch_64,Ch_65
0,0.00103963035832805,1.22963262240008e-06,0.00335583996385714,0.000540831389653395,0.000112342025452006,0.00847795167922749,0.00316627672791492,0.0116131601822895,0.000313478380094783,0.000149893603459293,0.0165378105053913,0.0124999838345047,0.00851140764116178,0.0110761065867199,0.00207105051836374,8.50055536638851e-06,0.00019600327096009,0.0519617958849325,0.0355992569999811,0.0275587390371262,0.0111893879626711,0.0102699197411622,0.0135646868556947,0.0312141547507676,0.00756344740866293,0.00816368204654056,0.0035492260923079,0.000120236200506539,0.00751139665412663,0.0149115637529898,0.00674469185787665,0.00268867176899719,0.00224040597729728,0.00358593808699018,0.0149033888093581,0.0135997354548389,0.0366799012194634,0.0220689376464235,0.000234766490218829,0.000342480893774722,0.000291541193467936,0.000243398904211276,0.000239736088143575,0.0113556882322355,0.00132001786324852,0.00434854182304872,0.0148369786823102,0.00702575992890898,0.0124484103099558,0.00119939800967907,7.29334502617009e-07,0.00246227419236326,0.0104707431794195,0.0111071856649045,0.00705745488306316,0.0412493311874111,0.00322022396336172,0.00420086418692241,0.00101819494951648,7.24786382290161e-06,0.000222712352036738,0.000896556118369622,0.0340476333929914,0.00548064514769917,0.0159824232973137
0.25,0.00759655005751496,0.00651401137646096,0.014250619097267,0.00481393815639827,0.00112211519043658,0.0351764513013752,0.0180121958173749,0.0508079472818418,0.00269012399247464,0.0011292006004906,0.0729552310811179,0.0616957339760668,0.0364152427828254,0.0514313900759586,0.0105638775514293,7.75962784281687e-05,0.00315091791804278,0.228068549840745,0.157367995070255,0.125423653041009,0.0483109243860256,0.0433986913606979,0.0622348697971768,0.137908287978765,0.0326642135134261,0.0379097038367154,0.0160912776969821,0.000677209631758661,0.0340419800672044,0.0703018096278643,0.0283330497381129,0.0137899662107935,0.0100503310382987,0.0157139609779159,0.0666749040821422,0.058616717295979,0.163307146544192,0.101300152155096,0.00318982992666799,0.00533814875522894,0.00115265828204814,0.00271284639787853,0.00257978102714356,0.0490260941087006,0.00991898044845504,0.0207896327129138,0.0647231263272116,0.0382475450102156,0.0511967918461598,0.00711382603214889,0.00229332221617152,0.01054458622818,0.0470857244287295,0.0577562866438411,0.0306009983231662,0.187256417133917,0.0130375110997032,0.0231207119809344,0.00684116530280178,0.00065577574702559,0.00180596943157329,0.00430520746549101,0.15246404417569,0.0284930709984913,0.0696798752762902
0.5,0.0289290729875083,0.0375206303056045,0.0178049269557734,0.0200598802805371,0.00484978818926652,0.0388050188053576,0.0414918710036557,0.0729793524803751,0.0101130313618164,0.00537924593600347,0.104432234717771,0.125577888701403,0.0438928451317364,0.0837246320751896,0.02051549783124,0.00225829264689062,0.0168635745186676,0.314052533598002,0.224571494819596,0.201407685809887,0.0644640749253309,0.0517135632886803,0.101405237903582,0.199349456195035,0.0436071762975389,0.0665237274655358,0.0241892625514235,0.00110875668815145,0.0494648800996176,0.121789364367668,0.031946410272102,0.0261584426277571,0.0162059913479851,0.0225480223997959,0.103609245965019,0.0756661351906607,0.229019952640409,0.169256204888941,0.0173462785320545,0.02733031864661,0.000724837700600657,0.0133599296688701,0.0112766883846251,0.0647231216440498,0.0319387683031417,0.0453270770171075,0.0880959442363786,0.0939638109016035,0.0530635828720252,0.0167719471621583,0.0132655844764106,0.016957000279379,0.0774046412877357,0.126951437796948,0.0423541560162347,0.290347459879141,0.0111451412747414,0.0502166817645744,0.0200264918699229,0.00534597810379084,0.0062167670894757,0.00566251554398262,0.229920841513381,0.0650160174962902,0.0953247910090828
0.75,0.0524644286245347,0.234639812262268,0.0252962339620009,0.113761097515115,0.0116817356975013,0.047555163892844,0.119345472990305,0.122983859132377,0.0268518914371767,0.0458660850080428,0.161307223359823,0.498128156661056,0.0841064457215423,0.290052264211464,0.083454893049006,0.0037060439152484,0.172497656142519,0.160237501730947,0.315534355067982,0.319783235497661,0.185930655972805,0.0928870171568434,0.188296725729603,0.313394203065424,0.0227277219716525,0.240242577808688,0.0482552094148509,0.0119705316393474,0.0401118008580124,0.398993236620935,0.0661141500122645,0.0864104049238584,0.150421407249116,0.132090531863792,0.139690933595081,0.115334688783548,0.351105624403068,0.272139494836584,0.123080965619267,0.148961918286809,0.0122012117026506,0.0624985225287582,0.0161306102781591,0.0944219141943646,0.093611884378623,0.085730105365703,0.0825830163199278,0.396444772306693,0.040812469821435,0.177985997136323,0.0426191491211738,0.0469789212618284,0.122811445709615,0.843903765461747,0.00685737415122304,0.780483450927851,0.113887683474087,0.107141120212671,0.0532888357628484,0.138147099759881,0.0578283460741201,0.0212139181223753,0.269982073292424,0.103498667891811,0.325199988812305
1,0.313900668488487,0.147181060350332,0.11049924750106,0.520214472888168,0.116936827131724,0.484241312935852,0.640325210850808,0.0694266060145939,0.638633299418282,0.311021436560057,0.0193043531310367,0.144229723352707,0.0617051962380077,0.290740731144344,0.630265909577709,1.30748203789524,0.132269654412304,0.201782104474373,0.721054042306944,0.264419647052769,0.123866047725697,0.237084065765067,0.194266937460775,0.560078264701979,0.226757673635448,0.176723511293993,0.454838272744616,0.20223948137809,0.00812387885498523,0.210656995494912,0.208348258104106,0.356513491159535,0.192666611823434,0.541148115716181,0.0294775718062763,0.659817569125039,0.338087725722556,0.719335320013022,0.095110105994162,0.144788566170297,0.11594545152885,0.110254800962953,0.110943330665225,0.00718049297097212,0.671449429431823,0.446052047317565,0.101206869169141,0.333776803549274,0.050245636315085,1.02010631078875,0.830594077328826,0.00458977430623328,0.0170790541571407,0.198858499092089,0.345259606125523,1.24827167609952,0.0497193197531166,0.533662786760549,0.779533099165552,0.474220194351851,0.231115199726289,0.236588469315012,0.747549622770151,0.27472514328007,0.592048277981874
1.25,0.522117994102031,0.143522277590246,3.17781931223855,0.882230670538474,0.351793092904003,0.377714046174118,0.202549392592271,0.402571336788283,0.553897477208345,0.622140651813917,0.259373136427156,0.211580871652836,0.393779651981524,0.722733771119558,0.493771351767472,8.08402675935082,1.21555261085945,4.36012330967181,0.229808886472234,0.0359859732930128,1.76789118179391,0.829461075100704,0.00645885628681123,0.123689382958104,0.174042409535303,0.139500118475252,0.758434167653198,0.4563631919439,0.142419999620575,0.558606484518443,0.649065764103792,1.2925797792877,3.29016623299592,1.8217930719066,0.173912551327756,0.119710465171019,0.0489764298511986,0.148322971282764,1.60833125586044,0.276019781808758,1.44139092577167,0.30027318503637,0.229608877607182,0.165178304924705,0.00120208137632351,0.184973415759768,1.42505874023282,0.0570148721084363,0.279754155693365,0.0348739898300374,0.298924693229295,0.620425174225629,0.56565428981702,0.146793059848929,0.0455761887505181,0.188080549574123,0.998895063561861,1.49773981028277,0.241369390095868,1.73774046354883,0.501879726450589,1.96345681363817,0.280257568050988,0.253912337877878,2.14690955400688
1.5,0.276775214525984,0.521712312850068,1.33950785854527,0.046752605330014,0.0050734168111631,0.676211424764434,0.437520200515217,0.278195407142818,0.590466724254353,0.0519958861501591,0.140519674652377,0.58503390766043,0.449114328207435,1.74882743748662,0.241434491889975,4.43927163029545,1.11138267922729,1.62959100268522,0.111662520500554,1.02940679657663,0.417785837066456,0.0675779762061391,0.246485731268293,0.201763717530602,0.38623435999804,1.39291232063744,0.0944802708909288,1.32875270699066,0.604488171611088,1.34500545917769,0.44571217391028,1.31627517900557,1.85260244520946,0.233244052276048,0.454435823526923,0.303294851005476,0.375839684364306,0.551223812652226,1.09679971780833,0.273927396012671,0.0779865575466834,0.612006685944695,0.0801822844682146,0.249353496131804,0.628928613808178,1.27177393565804,0.495831076132457,0.296775619964167,0.325437816509736,3.39108963869955,0.34614505964376,0.348103382466663,0.672594729812057,0.269145343957154,0.881078984102295,2.01782907773314,0.861492228777917,1.00733716183577,0.830462090930747,0.248275621199294,0.0480079471107311,0.74256003865274,0.230535074910619,0.964424946154468,0.191268381877749
1.75,6.81243743910563,7.98790242969237,6.71048027810702,2.89093353384153,0.245061024479208,1.64605033045168,1.08297049607147,7.64084137293807,1.50930607668703,7.65536042304816,6.883329124317,1.33532075910053,2.77311530583753,3.41199940024342,0.282126270986494,17.5917901671014,11.7037763748516,7.70062965934202,4.04678363534223,6.17527018007561,2.1758696277124,0.416218697903309,2.60138365750557,4.40823244665469,5.00725370070424,1.21915033909366,0.380875889983514,4.4763786676642,7.19203985878111,2.43890599648134,1.6802303570072,4.85193849513263,7.46415632337443,4.54775610136847,2.43196053678235,2.46448529582138,3.7915558926838,5.66546809452809,8.09126689256226,6.52713049186644,2.44142405911955,0.0647465149597271,0.661187094037905,3.63774078169737,3.5265263348987,9.49752531182326,5.91060715123107,0.769522988145116,2.12510239610306,3.62305498025497,0.355787646953091,9.30592100706259,5.98910953905348,2.02109882875589,8.35498221148009,2.62360628314579,0.44929529278237,3.33420622579781,0.439262973880235,11.9735803125269,0.343400404338334,4.20133727353622,5.67681630986995,5.61499848542693,0.889674479609349
2,1.42352231679793,0.913256983967311,1.57567498940837,4.19856705239255,0.951312507795748,0.724435910301458,0.850096833164347,0.453025769012228,1.64731860574399,0.632725498214561,0.632315201938138,0.684778727675808,0.390652915638416,0.126357834046731,2.4810818088113,1.84116988309715,2.21129995286987,2.63163222364006,0.918565514051948,0.955323509456057,0.104434190707858,1.59031289917994,0.738157123978079,0.38599677988779,0.152752771195179,0.273546880307916,0.805493508805498,0.0362470002610991,0.848793532363956,0.92581337323004,0.978457511291172,0.0241573429077032,2.48747137216417,5.11007995368875,0.806784691752043,0.00709176326742447,0.619215372068708,0.660878278637962,1.68283496565295,2.49961346254354,0.261592879746853,1.19981972831351,0.941033290653425,0.00277188326569045,0.865571821351625,0.559711804418792,1.1922068307489,1.52734193178904,0.933544353236271,1.10091695293243,1.10538525030737,0.356714251445252,0.77338798630747,0.882611053053093,0.423202309350099,0.118707253870832,2.10924910175926,0.450556882681514,2.56367774853668,0.69911169714394,2.02794231814469,0.332249019819738,1.06552296011711,0.330144187322535,0.501989020748963
2.25,0.241521554110557,0.900872606499452,1.54391984392503,1.00128824759726,0.0593849217833784,1.19696104562782,0.301706259852102,0.349702056367114,0.158393957816187,0.0294849305415073,0.315270274628697,1.10448188959856,0.678317436888232,0.617117318298496,0.435674770952597,0.944659543447561,0.744577050706139,0.854307494350183,2.66315496646321,0.637834658901639,0.167720139390264,0.0873884302725733,0.282482273069639,0.968160438026796,0.743840024933936,1.80026933309086,0.595237975084174,0.270565281484495,0.314394547918534,1.15533552012463,0.650468638099967,0.22849657375508,2.47310785676334,0.758516390656088,0.664613362498944,1.06105696526273,0.439189265424089,0.629484331084119,0.737898584959566,0.896298945087633,0.954080561835645,0.551509553846472,0.227272477248932,0.42334130082003,0.165408582994104,0.046242269515267,1.58036901341578,1.80611072819541,0.608399506628543,1.15411206429012,0.518664403630706,0.0691223168473792,0.447184682733141,1.57405832708294,0.529585488417011,0.0235222762105502,0.157040974820046,0.707251185570593,0.564941899247561,0.0579970992871329,0.0108108454461215,0.0479227080391138,1.19557444518156,0.134011796057114,0.0213998673602642
2.5,0.606760288307521,1.45215151967079,1.45124908914608,0.529728980227296,1.4028002800896,0.153130827958753,1.26555276618211,0.028254372671726,0.0304113823833781,0.49359692021987,0.829687038167581,4.23139398065935,0.119307140645109,1.99435630409205,0.140270339146444,0.331831364391146,0.131218374479489,1.61371877521784,1.58276140559963,0.74211969378976,3.6710235893507,0.957304314840518,1.03197404768778,0.341361508325015,0.133968392678805,1.83614651687638,0.692561726031878,0.241299310097259,2.11196955043689,4.65792291593078,0.0157340671011648,1.41928490415206,2.65936970735033,0.711280849348328,1.80857860661749,0.549514346057695,1.06242096992386,0.281544650539182,0.131230062188014,0.358030170728941,1.180637421404,0.502433438710227,1.04961228903845,0.212691699024952,0.688132659944922,0.0141066650553141,0.325494474852282,2.68301577129052,0.0287079396919604,1.97156361766301,0.468639724334298,0.0488210276258197,0.478745643675955,4.055495772682,1.45635468722592,1.7029379071488,0.37970659561257,2.85315012029305,0.107403834959868,0.179519895863714,0.705417771901826,1.17255138632517,0.961359669108719,0.293463174822095,2.51318044193626
2.75,2.04611051731976,0.519942070401675,2.75220121519584,1.09594680426241,0.0688474056656589,0.141971077798749,1.07464786313747,0.918988284057732,1.3554386704373,1.29256663598455,3.0672417236663,0.469199336670793,1.20269333704285,0.0580401352621455,0.409249272994294,2.2911763619389,1.66035858407162,2.3663087845228,0.839610347571073,1.55809999659362,0.603807731948077,0.7289530183865,0.733078805013422,0.911477627022416,2.0374188172825,0.37331809585273,0.102159168559925,0.195509897429767,1.15847891020299,0.0359145899686683,0.353802750347603,0.177980649785775,2.15656690710266,0.714393834727519,0.164132669130719,0.577589845557638,1.29039192018256,1.78684158181111,2.15312695353478,0.633028642141813,1.18497953531171,0.61035988046556,0.135025360186227,0.179518115866778,2.2393475203029,1.60595756507241,3.44185799010236,1.23661581262704,0.418543741694998,0.0396920193455225,0.470315251574945,0.544820984718609,2.23390453290059,0.343948682395807,2.13226910883726,0.263185820727326,0.367275354589123,0.193213937177782,1.24978808372369,0.853564342940797,0.505996459379247,0.589211793675014,1.16100851003954,1.98351458917823,0.871910418329068
