Frequency_Hz,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Ch_11,Ch_12,Ch_13,Ch_14,Ch_15,Ch_16,Ch_17,Ch_18,Ch_19,Ch_20,Ch_21,Ch_22,Ch_23,Ch_24,Ch_25,Ch_26,Ch_27,Ch_28,Ch_29,Ch_30,Ch_31,Ch_32,Ch_33,Ch_34,Ch_35,Ch_36,Ch_37,Ch_38,Ch_39,Ch_40,Ch_41,Ch_42,Ch_43,Ch_44,Ch_45,Ch_46,Ch_47,Ch_48,Ch_49,Ch_50,Ch_51,Ch_52,Ch_53,Ch_54,Ch_55,Ch_56,Ch_57,Ch_58,Ch_59,Ch_60,Ch_61,Ch_62,Ch_63,Ch_64,Ch_65
0,0.000486064071899787,0.00954877920697058,0.00180681518514895,0.0154298535761204,0.00782372492337922,0.0166510954108934,0.00727428486873513,0.0142757031545413,0.00246908912196624,0.000397209028134196,0.000891930410874359,0.0261276362269842,0.00103323417356831,0.0111669220034325,0.00545848801079207,0.00217471913706753,0.00399467695374602,0.000754762141879367,2.79594534877184e-05,0.00827601300590486,0.00159143733846177,0.00615342510803182,0.00622551753719941,0.000302636670777764,0.00231848166013983,0.0230438691293721,0.00484195311571412,0.00102968668306862,3.88966474069993e-05,0.0214051504893717,0.00185700235471916,0.00144241262248826,0.000159567192480837,0.00480833713558499,0.00216552064597039,0.00240785581263877,0.00686837471577443,0.00581179691495487,0.000184665290855385,0.00830659209168243,0.0094910732698906,0.0179417779318701,0.0105759442028432,0.000448776941888759,0.00913025138504687,0.0130771420799077,0.00427697277193798,0.031907347529159,0.00343210046139785,0.0134399073844649,0.00511112196336725,0.00892622714013272,7.17198168860334e-05,0.0207609208562919,0.000960008749612736,0.0289673134829308,0.000237213845312365,0.00103942175397809,0.00831206031682752,0.00312337546601846,0.000207235634720727,0.000831974146905502,0.00228961106767429,0.00720412003543568,0.000145421356522126
0.25,0.000987225217258066,0.0393925211821073,0.00982712520752744,0.0647794712662543,0.032839460684169,0.0711455728016894,0.0278515823905837,0.058454387322198,0.00956641817041914,0.00387717540411007,0.00531961040666066,0.1056937464851,0.00481261744515057,0.0470579371357847,0.0236295026446617,0.0127440266320895,0.0170459138237892,0.00430154485846987,0.00360907641292897,0.0316583360164757,0.00993798446975495,0.028471745958164,0.0246287533448046,0.00100157596895958,0.0111718842440712,0.0937155337006276,0.0199294131230263,0.00578177556230664,0.000411326508647153,0.0884213423441632,0.00829135044989477,0.00988877037028377,0.00281728252210833,0.0215975582765877,0.0103728158999072,0.0122477835824273,0.0259818542734429,0.0219088063493115,0.00106402437809803,0.0356556941078544,0.0422244422690514,0.0758995128739124,0.0427603462552317,0.00245290293274105,0.0347095642143784,0.0539131118730651,0.0211072471933284,0.130994464769166,0.0146237952300889,0.0553508396267859,0.0201441682364275,0.0394491827461926,0.000424088430612185,0.0856484425658879,0.00485307291677083,0.116992247753119,0.00179649277113661,0.00496265270262902,0.0346716295831273,0.0153802167826607,0.00221904952400263,0.00547707090962144,0.00842956849201427,0.0274083331567812,0.00494236051112942
0.5,0.000261251971632435,0.0464974074072365,0.0202469143916099,0.0826190649575103,0.0415671921999286,0.0901277793393565,0.0241343313346534,0.0626770876086325,0.00966924862207052,0.0150731262456402,0.0157989016778587,0.111646350521635,0.0100535025477063,0.0610717558382705,0.0322574713084316,0.0315663581041635,0.0223133903991257,0.00889954639451278,0.0201989937907605,0.0253439402103138,0.0244056857720116,0.0460912516069305,0.0232750159309836,0.00113793709129335,0.0235853729180264,0.100949943357017,0.025077362544828,0.013476698968461,0.00271809857082294,0.0980837829312475,0.0143771690303541,0.0301086668505645,0.010596619261624,0.0325814528350672,0.0192545371554727,0.0241791814821198,0.0211004900394934,0.0167240699638707,0.00238555206851125,0.0467926793826192,0.0616131957569954,0.0934579665593778,0.0468543588301275,0.00579655284395458,0.0289124060333935,0.0596428160388172,0.0402620738863429,0.146723073528131,0.0214673379912276,0.063386111396544,0.0201703281339066,0.0576593421986296,0.0013185224202368,0.0985902249794333,0.0123138667540687,0.127582104729484,0.00620783084614715,0.0119064366562242,0.0435515077146718,0.0271478950912376,0.00879097018530043,0.0162181027529835,0.00713012292887843,0.022207950792848,0.023002356211548
0.75,0.206839400160548,0.0753491010149038,0.125009673094747,0.142732234609336,0.0389746449441488,0.262591856022241,0.00389424820848688,0.0724163488101281,0.0404046720197441,0.139092060754553,0.173959625759157,0.0516355115020733,0.0409910432832248,0.0989735325332705,0.0225417196986923,0.141639862735532,0.0301920200795246,0.0222679854257948,0.0567586275720735,0.00392027437070895,0.0486908735689436,0.0898128078146255,0.0113097219070053,0.0286033412047277,0.133705428455807,0.0866575180978734,0.00932291286324539,0.0758688166666452,0.0645570570552943,0.0255796553170864,0.0168726215047085,0.0860824768762087,0.0518576647470491,0.0505415968399535,0.0193072945031425,0.0945900604654755,0.00109216476580312,0.0108802007821756,0.0640243652345122,0.0944915806720963,0.162019499668269,0.170460977775944,0.0243602937248035,0.0695198997154279,0.00834514127098203,0.111803851785658,0.286734772440291,0.209545835063525,0.0418026520845274,0.10831998627131,0.0097722085821176,0.143988659780216,0.0981522312610624,0.103398903045266,0.108139923033954,0.0687697752669809,0.0261208690354905,0.0308602695964544,0.06077187369053,0.105381468888586,0.0421690128735265,0.096093663996996,0.00264980753949752,0.0343374211535114,0.0422564077732644
1,0.379818768937993,0.00488144330649106,0.693133359622136,0.491884114643444,0.240773242097379,0.586535040850428,0.0623542916234163,0.574187923866849,0.222269494164081,0.602782597458341,0.838813097980872,0.234500961328855,0.580022698329679,0.234930603274816,0.572345032651376,0.793239069560267,0.121535843571616,0.389223911485248,0.196115123533321,0.218865232406936,0.595555180521763,0.760327463928265,0.107986351569483,0.321527739314493,0.922826423888297,0.238999030649399,0.415180690968695,0.398873600643156,0.849796395467433,0.525875127133593,0.6718452560489,0.472826571544723,0.33240759550551,0.479383856637903,0.325915255557986,0.418633201196793,0.0474142689444449,0.420729472000212,0.183984834454309,0.186440640399515,0.538902070860362,0.583657102576534,0.115886046458534,0.17573872286665,0.193134721679175,0.845146134445097,1.15384555501203,0.432388933020365,0.447564044498016,0.293592611712289,0.303402378413123,0.833066431829274,0.717733506405243,0.0771960817240412,0.688675017370846,0.397932841134864,0.364737657135594,0.406599366713406,0.439496391150432,0.572414327319901,0.208132478213603,0.261547900319809,0.40776115969215,0.681486445008994,0.743906780038722
1.25,2.32210523767368,2.36509292629331,0.64749447040046,1.85127097898593,0.346561790011466,0.124987331182173,0.43263747814412,2.8969470684241,0.218033498459221,2.38142054894485,3.26447315886641,1.57807297030169,0.887537779536248,0.316449249935801,0.2411659725576,4.67745612796906,0.691854506347279,0.212009986244,0.579404152195401,1.8206445249072,0.0646537053259734,0.0499100387017721,1.57825749901965,0.94060490046343,2.19056233606986,1.05514233107447,0.0558003551684957,0.626125331130245,1.74105976283035,0.144749650799862,0.242641599409496,1.67398615465398,0.32433717602011,0.809731942099045,1.52494672529956,0.667579064998706,1.24227913809512,2.05949665067814,0.621100176461974,1.75900030477903,0.230224331503442,1.07131624023483,0.137125548152006,0.788586597812593,0.0779120308964429,2.86967741085343,2.05401045237409,2.81655786223816,0.687087453878428,0.316607188066513,0.000207000285947775,3.22398835435777,2.76215772863572,2.73423040916529,2.17183783885879,0.445076086655013,0.123756891697555,0.699241925740357,0.150613231593788,3.67470040305303,0.0779514576335599,2.93437450270115,2.08582596597946,1.64313597304209,0.055947889537651
1.5,0.0460133338507784,0.835568297025571,0.665431827977301,1.98792049527177,0.0383163812227283,0.235275822161509,0.704353458698112,0.115342348684577,0.94285513705438,0.511765697137404,0.195495816747918,0.144561919573146,0.0447195392949936,0.023504134933911,0.342695930459824,0.727737919186446,0.940254676761864,1.50571219319759,0.385441338490657,0.779595192907132,0.32014188329853,0.984423193689603,0.944004070014853,0.130897852856953,0.314127507005154,0.163730830426077,0.208185842391301,0.179117442653566,0.00854581838339881,0.60461300222585,0.138991980565131,0.932953881202418,0.743492676791137,1.47336677047311,0.122146871389601,0.477031987324022,0.942352306737452,0.282506254462138,0.615058246250999,1.62378533446416,0.244359040800973,0.991742509143383,0.240779477463063,0.0370800248008876,0.370064029884828,0.613862861420858,0.379864987446873,1.11012178875266,0.0318982481564403,0.124744668598602,0.385084774648895,0.62268933497852,0.484343341474541,0.905006752326981,0.0731038092610686,0.0331076399550166,0.339968293274598,1.28306294469262,0.640551361256049,0.623606892606465,0.752803351661873,0.525893649933078,0.172148501767792,1.03078299692546,0.833973864885633
1.75,2.80519552429995,0.0583694966951185,2.25503393826657,0.675742148713885,0.193137401058138,0.586486423920593,0.0369369358305479,0.176869817802257,0.350001263996213,0.334688046363,2.53640423144661,0.0282434089809838,0.374450084263946,2.21303249436783,0.457990419767847,0.356602277010674,0.204537118595179,0.108339363737214,0.144440612142016,0.164438346484956,0.3191686432267,0.759400318121759,0.389235431205459,0.0761845750988717,1.50514693357861,0.513103853737827,0.0702307666088576,0.922592505381371,1.21336339136872,0.671488774882744,0.106615904885147,1.54112013721827,0.419549186254826,0.801529064745397,0.27772686811745,0.196243329075091,0.0549248401706066,0.0450738452090746,1.53336244267063,0.232600415511857,1.2460640816447,0.601953765324866,0.00591261687508501,0.593532423859037,0.408453898637313,0.21868284103743,3.35310066521105,0.116234720602995,0.206682848594574,0.759430919335971,0.12248542453108,0.316853190572336,2.58098175085561,0.0950191060797832,1.31036393468272,0.705364503706387,0.0722204426732828,0.625839059287942,1.06247840157633,0.124560819521397,0.424337396029932,0.53391588380682,0.149619493278657,0.281787350802294,0.353245358957415
2,4.57711086397658,1.15883557056544,5.52485202252948,1.52342081170145,0.165724586043218,0.3961233472082,0.71458984035192,2.53251491645888,1.2921181886867,2.98308067757955,1.33429508898816,0.181392522436796,0.0499112349087224,0.566929746815735,0.28226134275275,2.8361876121592,4.76256173742859,5.34486720378853,0.131797073083133,2.88425602268188,3.04910791892853,0.737166585610113,0.234760111688277,1.8556573303404,1.1334587493518,0.0201831451574264,0.0163454978470276,1.46105521297554,0.0955017839988893,0.029022510632628,0.0342388864725582,1.23054230053904,5.86867062391457,3.55221032567075,0.023765946841468,0.256176133577186,1.50505149530717,3.50796342155488,5.21477269663423,2.12345377525922,2.15954254189597,0.359689094502285,0.0343996198570853,1.61891753980562,1.16869944757508,4.82741927635686,3.5988226979263,0.327763098160313,0.165573314320773,0.275153275675995,0.381364804896148,3.57003082098682,2.72692799938768,0.450387556664994,0.41337605140915,0.00888465452402238,0.0607764900148883,0.875859248028249,0.749472874258427,3.51572544170085,0.440301415447729,1.40885907689805,0.997710208820035,3.89144096136591,2.99008930424313
2.25,1.89736345679457,0.516850830438451,0.44081310800384,0.113471571227184,0.27011171652993,0.139912464868201,0.225370119619224,1.51987623184382,0.208726598396487,0.871305012812965,1.66961980613324,0.0280216146027853,1.70212638376485,0.121289996732424,0.0971790069860863,0.971301408973879,0.39566388406951,0.0375823594823045,0.413203989439017,0.770147139431968,0.110421854365245,0.0262803716529694,0.673783133258289,0.896891116255598,1.47678812955473,0.00578915319359204,0.205227863530307,0.158816138276907,2.48884778492033,0.02165860856183,0.805025031278392,0.442875614234621,0.01634672032395,0.20637463768126,0.361158957790874,0.409067199223563,0.556148784356386,1.13237174569181,0.602936853803491,0.292114599796448,0.349181162527643,0.117272278033719,0.229180871372752,0.417926535118124,0.442517265644524,2.26347580719365,0.838967910811726,0.155882586117928,0.998169138158625,0.00322769090394917,0.0409048193039206,1.0862591048813,1.35776838081867,0.322936235883692,1.92749348055909,0.00273203062419484,1.39872520187154,0.458095244482907,0.205629643451928,0.975928213407181,0.369500531267887,0.214105715060093,1.34216069033893,1.21378518212154,0.13944018425071
